state,district,market,commodity,variety,min_price,max_price,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Yield
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,82,77,46.0,28.9470467,82.1888998,5.901100841,95.83016448,800
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,90,86,55.0,27.96236771,84.15403614,5.644486582,97.55986676,1500
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,95,88,52.0,28.00316034,78.90085998,6.235461772,94.68180316,500
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,104,73,46.0,29.1400919,80.1190228,6.28236237,90.45142867,600
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,102,73,52.0,27.9122104,83.36307683,6.356090905,90.24211529,700
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,100,74,52.0,25.43480512,81.53977797,5.837258235,96.47800391,2000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,94,89,48.0,28.55980972,84.51602322,5.653437902,111.0843029,2000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,99,70,46.0,26.59580783,82.99556744,5.727469947,100.5123341,5000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,112,87,48.0,27.19711623,77.3970629,6.200111068,99.46950465,2000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,117,82,45.0,25.29391516,79.29122198,5.614471478,105.4220251,400
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,96,86,51.0,29.90888522,76.98740841,6.257369799,91.99964712,4000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,113,85,45.0,27.94972463,76.63713353,6.037430836,109.0921631,500
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,105,93,46.0,25.01018457,78.76260938,5.760457558,108.3690513,700
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,85,89,51.0,29.21144871,84.70189923,6.158164422,108.5501443,1000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,108,94,47.0,27.35911627,84.54625006,6.387431383,90.81250457,2500
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,92,81,52.0,28.0106804,76.52808057,5.891413895,103.7040783,4000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,110,71,54.0,28.67208915,82.20793613,5.725418961,94.37987496,6475
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,82,75,55.0,27.34585147,78.4873835,6.281069505,92.15524332,5000
Rajasthan,Jalore,Jalore,banana,Banana - Ripe,1800,2000,117,81,53.0,29.50704598,78.20585613,5.507641778,98.12565829,1200
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,91,94,46.0,29.36792366,76.24900101,6.149934034,92.82840911,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,105,95,50.0,27.33368994,83.67675197,5.849076099,101.0494791,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,108,92,53.0,27.40053601,82.96221306,6.276800323,104.9378,1400
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,86,76,54.0,29.3159075,80.11585705,5.926824754,90.10978128,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,80,77,49.0,26.05433004,79.39654531,5.519088423,113.2297373,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,93,94,53.0,25.86632408,84.42379269,6.079178788,114.5357503,1100
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,90,92,55.0,27.00932084,80.18546798,6.13465588,97.32531705,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,108,89,53.0,29.55054817,78.06762846,5.808497604,99.34482238,1200
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,108,88,55.0,26.28845991,83.390039,5.891458107,113.8729798,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,105,77,52.0,29.16226551,76.16151562,5.816622479,100.0075679,1400
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,118,88,52.0,28.65003945,82.68752542,5.843163161,98.75084366,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,101,87,54.0,29.07311132,76.50045221,6.376756633,100.1692639,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,95,75,50.0,28.08166093,75.26429821,5.623615687,118.2761894,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,106,85,53.0,27.1994597,78.8086068,5.91505509,99.72430835,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,86,95,49.0,28.05484146,78.04602887,6.458714879,108.3957179,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,83,79,55.0,25.14748006,83.34688193,5.565028635,98.66679427,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,85,95,47.0,25.94019018,78.3422098,6.211833161,119.84797,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,109,79,45.0,27.66752761,79.68542782,6.490074429,108.66464,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,100,76,45.0,25.56703012,75.94067692,5.590236025,102.7867717,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,117,86,48.0,28.6956201,82.54195839,6.225225239,116.1616839,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,114,94,53.0,26.33544853,76.8532006,6.190757459,118.6858263,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,110,78,50.0,25.93730186,78.89864446,5.915568968,98.21747528,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,94,70,48.0,25.13686519,84.88394407,6.195152442,91.46442491,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,80,71,47.0,27.50527651,80.79783998,6.156373499,105.0776992,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,114,79,51.0,26.21009246,82.34429458,6.313197204,112.0700033,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,88,78,45.0,29.10403455,79.19588629,6.324270089,92.07835761,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,112,73,48.0,29.2440638,77.32017166,5.707488987,90.66727868,1790
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,117,76,47.0,25.56202173,77.38229006,6.119216009,93.10247183,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,111,87,48.0,26.3985515,81.36028902,5.571401169,98.16752001,3000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,89,83,47.0,28.09577643,77.79586769,5.63127166,109.5408614,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,93,91,47.0,27.84767901,83.31110751,6.101241579,117.2878912,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,92,81,52.0,27.39341554,81.4654833,6.438137279,94.31102057,3000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,105,74,45.0,25.14517635,81.38204104,6.098369122,119.218154,3500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,102,71,48.0,28.65456263,79.28693687,5.695267822,102.4633775,600
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,94,91,51.0,29.16093424,76.67484233,5.618094446,109.575944,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,116,71,47.0,27.57278064,82.0638878,6.435785799,91.34276507,900
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,117,79,49.0,25.40909896,82.36208097,6.176644228,112.9794804,900
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,119,72,55.0,25.99069521,83.33983116,6.220643671,112.0777152,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,99,73,53.0,26.29039046,81.06003778,5.871702211,118.6730366,1833
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,91,84,52.0,29.14827211,78.71024836,6.390741836,117.536781,1667
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,80,90,47.0,26.59743595,79.35898915,6.21084479,107.3944717,1583
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,101,70,48.0,25.36059237,75.03193255,6.012696655,116.5531455,1583
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,108,89,53.0,29.12036889,80.18080728,5.908770059,112.3982055,1833
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,100,80,52.0,27.53911354,77.25629897,6.049801781,110.3262123,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,109,91,53.0,29.66727337,83.51014178,6.010095853,110.2511102,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,82,78,46.0,25.05802193,84.97323747,5.738678895,110.4408803,900
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,106,70,55.0,25.86824781,78.52399914,5.74055541,116.3019555,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,90,86,52.0,25.85036988,81.95580471,5.793260262,119.0856171,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,83,95,50.0,26.51682337,77.79913575,5.50947065,108.8547508,500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,119,90,48.0,28.66725136,79.59242542,5.986442306,118.2583441,500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,107,72,45.0,28.14938935,81.54448882,5.790768046,91.40508414,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,116,81,55.0,26.42313317,83.6995044,5.915546415,95.12322062,300
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,101,75,50.0,26.59386409,81.40740301,6.242528278,109.9825551,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,93,81,50.0,27.71822477,76.57853189,6.036079266,102.2099836,450
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,95,75,45.0,28.98333432,82.95958244,5.829898502,109.022564,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,107,71,55.0,29.42017919,83.96754496,6.088064451,117.229079,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,83,94,47.0,27.39872329,81.10523402,6.469370954,112.1355384,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,102,73,54.0,26.4020227,84.41007614,5.720726906,111.0162259,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,86,79,45.0,27.81251452,82.69285419,5.80766417,99.20961514,650
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,117,86,53.0,25.19640218,83.55829874,5.703381728,115.8586081,580
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,111,79,53.0,28.31193338,75.77363772,6.165001278,119.695765,850
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,95,74,50.0,25.90113128,80.47152737,6.002481605,110.10323,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,91,75,55.0,27.48612983,76.11239849,6.212369363,109.2768851,370
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,93,83,46.0,29.38254012,83.50423735,5.765308943,109.2486647,420
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,92,85,51.0,29.22118628,81.08183635,5.740764682,108.8616474,1450
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,104,80,54.0,27.09062164,81.33506906,5.879119455,110.1331182,2050
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,103,72,51.0,26.12643374,81.81365007,6.099478745,104.4812858,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,92,75,45.0,29.01207743,77.95192527,5.674403359,90.43495443,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,93,85,49.0,27.96799119,79.28625709,5.694243847,119.4765557,500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,120,87,52.0,28.0764455,76.05522115,5.905494703,118.9923573,3000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,108,72,46.0,25.16278237,84.97849241,6.110844721,90.94554618,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,105,88,54.0,25.78749808,84.51194224,6.020445317,114.2005455,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,98,79,50.0,25.34119774,84.47321314,6.435917308,91.06493353,2500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,111,88,55.0,29.44795403,78.34971537,5.505393833,96.45042585,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,97,74,45.0,26.47522633,78.51833782,5.677719902,113.1161095,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,95,82,48.0,27.39489579,83.31172003,5.719014989,92.78133617,5000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,89,91,55.0,25.08347445,80.261731,6.275572298,94.32961456,3000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,89,85,55.0,26.6719835,76.48541655,6.275384607,91.73358569,5000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,118,88,51.0,25.44926208,79.49221962,6.201911642,100.6619171,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,101,92,45.0,28.22776705,80.6430384,5.758054257,98.00403016,1200
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,99,92,47.0,28.1279509,77.48247073,6.323933647,103.5045395,500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,82,77,46.0,28.9470467,82.1888998,5.901100841,95.83016448,800
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,90,86,55.0,27.96236771,84.15403614,5.644486582,97.55986676,1500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,95,88,52.0,28.00316034,78.90085998,6.235461772,94.68180316,500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,104,73,46.0,29.1400919,80.1190228,6.28236237,90.45142867,600
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,102,73,52.0,27.9122104,83.36307683,6.356090905,90.24211529,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,100,74,52.0,25.43480512,81.53977797,5.837258235,96.47800391,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,94,89,48.0,28.55980972,84.51602322,5.653437902,111.0843029,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,99,70,46.0,26.59580783,82.99556744,5.727469947,100.5123341,5000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,112,87,48.0,27.19711623,77.3970629,6.200111068,99.46950465,2000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,117,82,45.0,25.29391516,79.29122198,5.614471478,105.4220251,400
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,96,86,51.0,29.90888522,76.98740841,6.257369799,91.99964712,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,113,85,45.0,27.94972463,76.63713353,6.037430836,109.0921631,500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,105,93,46.0,25.01018457,78.76260938,5.760457558,108.3690513,700
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,85,89,51.0,29.21144871,84.70189923,6.158164422,108.5501443,1000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,108,94,47.0,27.35911627,84.54625006,6.387431383,90.81250457,2500
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,92,81,52.0,28.0106804,76.52808057,5.891413895,103.7040783,4000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,110,71,54.0,28.67208915,82.20793613,5.725418961,94.37987496,6475
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,82,75,55.0,27.34585147,78.4873835,6.281069505,92.15524332,5000
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,1500,1600,117,81,53.0,29.50704598,78.20585613,5.507641778,98.12565829,1200
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,91,94,46.0,29.36792366,76.24900101,6.149934034,92.82840911,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,105,95,50.0,27.33368994,83.67675197,5.849076099,101.0494791,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,108,92,53.0,27.40053601,82.96221306,6.276800323,104.9378,1400
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,86,76,54.0,29.3159075,80.11585705,5.926824754,90.10978128,700
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,80,77,49.0,26.05433004,79.39654531,5.519088423,113.2297373,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,93,94,53.0,25.86632408,84.42379269,6.079178788,114.5357503,1100
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,90,92,55.0,27.00932084,80.18546798,6.13465588,97.32531705,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,108,89,53.0,29.55054817,78.06762846,5.808497604,99.34482238,1200
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,108,88,55.0,26.28845991,83.390039,5.891458107,113.8729798,2000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,105,77,52.0,29.16226551,76.16151562,5.816622479,100.0075679,1400
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,118,88,52.0,28.65003945,82.68752542,5.843163161,98.75084366,4000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,101,87,54.0,29.07311132,76.50045221,6.376756633,100.1692639,4000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,95,75,50.0,28.08166093,75.26429821,5.623615687,118.2761894,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,106,85,53.0,27.1994597,78.8086068,5.91505509,99.72430835,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,86,95,49.0,28.05484146,78.04602887,6.458714879,108.3957179,2000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,83,79,55.0,25.14748006,83.34688193,5.565028635,98.66679427,1000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,85,95,47.0,25.94019018,78.3422098,6.211833161,119.84797,4000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,109,79,45.0,27.66752761,79.68542782,6.490074429,108.66464,1000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,100,76,45.0,25.56703012,75.94067692,5.590236025,102.7867717,1000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,117,86,48.0,28.6956201,82.54195839,6.225225239,116.1616839,4000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,114,94,53.0,26.33544853,76.8532006,6.190757459,118.6858263,4000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,110,78,50.0,25.93730186,78.89864446,5.915568968,98.21747528,1500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,94,70,48.0,25.13686519,84.88394407,6.195152442,91.46442491,1500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,80,71,47.0,27.50527651,80.79783998,6.156373499,105.0776992,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,114,79,51.0,26.21009246,82.34429458,6.313197204,112.0700033,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,88,78,45.0,29.10403455,79.19588629,6.324270089,92.07835761,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,112,73,48.0,29.2440638,77.32017166,5.707488987,90.66727868,1790
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,117,76,47.0,25.56202173,77.38229006,6.119216009,93.10247183,1000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,111,87,48.0,26.3985515,81.36028902,5.571401169,98.16752001,3000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,89,83,47.0,28.09577643,77.79586769,5.63127166,109.5408614,4000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,93,91,47.0,27.84767901,83.31110751,6.101241579,117.2878912,1000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,92,81,52.0,27.39341554,81.4654833,6.438137279,94.31102057,3000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,105,74,45.0,25.14517635,81.38204104,6.098369122,119.218154,3500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,102,71,48.0,28.65456263,79.28693687,5.695267822,102.4633775,600
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,94,91,51.0,29.16093424,76.67484233,5.618094446,109.575944,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,116,71,47.0,27.57278064,82.0638878,6.435785799,91.34276507,900
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,117,79,49.0,25.40909896,82.36208097,6.176644228,112.9794804,900
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,119,72,55.0,25.99069521,83.33983116,6.220643671,112.0777152,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,99,73,53.0,26.29039046,81.06003778,5.871702211,118.6730366,1833
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,91,84,52.0,29.14827211,78.71024836,6.390741836,117.536781,1667
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,80,90,47.0,26.59743595,79.35898915,6.21084479,107.3944717,1583
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,101,70,48.0,25.36059237,75.03193255,6.012696655,116.5531455,1583
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,108,89,53.0,29.12036889,80.18080728,5.908770059,112.3982055,1833
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,100,80,52.0,27.53911354,77.25629897,6.049801781,110.3262123,6475
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,109,91,53.0,29.66727337,83.51014178,6.010095853,110.2511102,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,82,78,46.0,25.05802193,84.97323747,5.738678895,110.4408803,900
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,106,70,55.0,25.86824781,78.52399914,5.74055541,116.3019555,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,90,86,52.0,25.85036988,81.95580471,5.793260262,119.0856171,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,83,95,50.0,26.51682337,77.79913575,5.50947065,108.8547508,500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,119,90,48.0,28.66725136,79.59242542,5.986442306,118.2583441,500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,107,72,45.0,28.14938935,81.54448882,5.790768046,91.40508414,1500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,116,81,55.0,26.42313317,83.6995044,5.915546415,95.12322062,300
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,101,75,50.0,26.59386409,81.40740301,6.242528278,109.9825551,1500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,93,81,50.0,27.71822477,76.57853189,6.036079266,102.2099836,450
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,95,75,45.0,28.98333432,82.95958244,5.829898502,109.022564,700
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,107,71,55.0,29.42017919,83.96754496,6.088064451,117.229079,1000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,83,94,47.0,27.39872329,81.10523402,6.469370954,112.1355384,700
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,102,73,54.0,26.4020227,84.41007614,5.720726906,111.0162259,700
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,86,79,45.0,27.81251452,82.69285419,5.80766417,99.20961514,650
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,117,86,53.0,25.19640218,83.55829874,5.703381728,115.8586081,580
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,111,79,53.0,28.31193338,75.77363772,6.165001278,119.695765,850
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,95,74,50.0,25.90113128,80.47152737,6.002481605,110.10323,700
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,91,75,55.0,27.48612983,76.11239849,6.212369363,109.2768851,370
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,93,83,46.0,29.38254012,83.50423735,5.765308943,109.2486647,420
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,92,85,51.0,29.22118628,81.08183635,5.740764682,108.8616474,1450
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,104,80,54.0,27.09062164,81.33506906,5.879119455,110.1331182,2050
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,103,72,51.0,26.12643374,81.81365007,6.099478745,104.4812858,1500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,92,75,45.0,29.01207743,77.95192527,5.674403359,90.43495443,2000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,93,85,49.0,27.96799119,79.28625709,5.694243847,119.4765557,500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,120,87,52.0,28.0764455,76.05522115,5.905494703,118.9923573,3000
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,108,72,46.0,25.16278237,84.97849241,6.110844721,90.94554618,700
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,105,88,54.0,25.78749808,84.51194224,6.020445317,114.2005455,800
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,98,79,50.0,25.34119774,84.47321314,6.435917308,91.06493353,2500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,111,88,55.0,29.44795403,78.34971537,5.505393833,96.45042585,1500
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,900,1000,97,74,45.0,26.47522633,78.51833782,5.677719902,113.1161095,6475
